Record ID	PHI_MolConn_ID	IdentifierTypeOfProteinID	ProteinID	IdentifierTypeOfGeneLocusID	GeneLocusID	Genomic sequence providing strain	Gene_name	Genome location	Specific modification/s to the targeted protein or promoter	Accession ID for the modified genetic element  	Known interacting protein(s) in the pathogen	Interacting protein - locus ID 	Multiple_mutation	Pathogen_NCBI_species_Taxonomy ID	Pathogen_species	Pathogen_NCBI_strain_Taxonomy_ID	Experimental_strain	Disease_name	Host_descripton	Host_NCBI_Taxonomy_ID	Experimental_host_species	Host_strain_genotype_or cultivar_taxonomy_ID_NCBI	HostGenotype_definedGene of interest	HostGenotype_definedGene of interest _AccessionID	tissue_type	Function	GO_annotation	Database	Pathway_secretion_systems	Phenotype_of_mutant	Mating_defect_prior_to_penetration	Pre_penetration_defect	Penetration_defect	Post_penetration_defect	Disease_development_macroscopically_visible	Vegetative_spores	Sexual_spores	In_vitro_growth	Spore_germination	Inducer	ChemicalAccession (Chebi/CAS)	Tested Host_target	TestedHostTarget_AccessionID	Interaction phenotype	Host_response	Experimental_evidence	Transient Assay Experimental Evidence	Species_Expert	Entered_by	Literature_ID	Literature_source	DOI	Comments
Record 4648	PHI:3363	Uniprot	B0YEL4	Genbank	EDP47358	A1163	SrbB	no data found	no data found	no data found	no data found	no data found	PHI:3362	746128	Aspergillus fumigatus	505235	CEA10	Pulmonary Aspergillosis	Rodents	10090	Mus musculus (related: House mouse)	CD-1	no data found	no data found	lungs	Regulator of the Fungal Hypoxia Response	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	reduced	no data found	voriconazole	voriconazole: CHEBI:10023	nucleus	no data found	no data found	no data found	Gene deletion: full; Gene complementation	no data found		RP	25419973	Pubmed	10.1371/journal.ppat.1004576	no data found
Record 4649	PHI:3364	Uniprot	B2HHI1	Genbank	ACC40113	M	MMAR_1663	no data found	1663::Tn::1664 (M strain bearing a transposon insertion between the MMAR_1663and MMAR_1664 genes)	no data found	no data found	no data found	no	1781	Mycobacterium marinum	216594	M	opportunistic infections	Eukaryotes	5755	Acanthamoeba castellanii (no common name found)	no data found	no data found	no data found	no data found	locus required for ESX-1 export	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	aberrant	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation; gene complementation	no data found		RP	24610712	Pubmed	10.1128/JB.01502-14	no data found
Record 4650	PHI:3365	Uniprot	B2HHI2	Genbank	ACC40114	M	MMAR_1664	no data found	1663::Tn::1664 (M strain bearing a transposon insertion between the MMAR_1663and MMAR_1664 genes)	no data found	no data found	no data found	no	1781	Mycobacterium marinum	216594	M	opportunistic infections	Eukaryotes	5755	Acanthamoeba castellanii (no common name found)	no data found	no data found	no data found	no data found	locus required for ESX-1 export	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	aberrant	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation; gene complementation	no data found		RP	24610712	Pubmed	10.1128/JB.01502-14	no data found
Record 4651	PHI:3366	Uniprot	Q99VU9	Genbank	BAB56834	Mu50	CcpE	no data found	pCL::ccpE	no data found	no data found	no data found	no	1280	Staphylococcus aureus	426430	Newman	skin infections; food poisoning; respiratory diseases	Rodents	10090	Mus musculus (related: House mouse)	BALB/c	no data found	no data found	Kidney; liver	catabolite control protein	no data found	no data found	no data found	increased virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	aberrant	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation; gene complementation	no data found		RP	25368190	Pubmed	10.1073/pnas.1411077111	Inactivation of CcpE results in increased staphyloxanthin production, improved ability to acquire iron, increased resistance to whole-blood–mediated killing, and enhanced bacterial virulence in a mouse model of systemic infection.
Record 4652	PHI:3367	Uniprot	A9R9G8	Genbank	ABX88786	Angola	yopM	no data found	no data found	no data found	no data found	no data found	no	632	Yersinia pestis	no data found	KIM5	pneumonic plague	Rodents	10090	Mus musculus (related: House mouse)	C57BL/6N.HSD	no data found	no data found	liver	Effector	no data found	no data found	no data found	Effector (plant avirulence determinant)	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene deletion: full	no data found		RP	25372388	Pubmed	10.1371/journal.pone.0110956	In mice that lacked the apoptosis mediator caspase-3 the infection dynamics were novel: the parent Y. pestis was limited in growth comparably to the ΔyopM-1 strain in liver, and in spleen a partial growth limitation for parent Y. pestis was seen.
Record 4653	PHI:3368			Genbank	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no	632	Yersinia pestis	no data found	KIM5	pneumonic plague	Rodents	10090	Mus musculus (related: House mouse)	C57BL/6N.HSD	Casp3	Uniprot: P70677; Genbank: AAC52768	liver	apoptosis mediator	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene deletion: full	no data found		RP	25372388	Pubmed	10.1371/journal.pone.0110956	In mice that lacked the apoptosis mediator caspase-3 the infection dynamics were novel: the parent Y. pestis was limited in growth comparably to the ΔyopM-1 strain in liver, and in spleen a partial growth limitation for parent Y. pestis was seen.
Record 4654	PHI:3369	Uniprot	Q59RL4	Genbank	EAK93117	SC5314	stv1	no data found	no data found	no data found	no data found	no data found	no	5476	Candida albicans	no data found	 SN152	disseminated candidiasis	Rodents	10090	Mus musculus (related: House mouse)	Balb/c 	no data found	no data found	no data found	V0 subunit a gene	no data found	no data found	secretory pathway	unaffected pathogeniticity	no data found	no data found	no data found	no data found	no data found	no data found	no data found	wild type	no data found	no data found	no data found	golgi apparatus	no data found	no data found	no data found	Gene disruption	no data found		RP	23884420	Pubmed	10.1074/jbc.M113.494815	no data found
Record 4655	PHI:3370	Uniprot	C4YGV6	Genbank	EEQ44988	WO-1	vph1	no data found	no data found	no data found	no data found	no data found	no	5476	Candida albicans	no data found	 SN152	disseminated candidiasis	Rodents	10090	Mus musculus (related: House mouse)	Balb/c 	no data found	no data found	no data found	acidification of the vacuole	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	reduced	no data found	no data found	no data found	vacuole	no data found	no data found	no data found	Gene disruption; Gene complementation	no data found		RP	23884420	Pubmed	10.1074/jbc.M113.494815	no data found
Record 4656	PHI:3371	Uniprot	L3EHG5	Genbank	ELD24912	KTE210	DotU	no data found	DE719ΔdotU (dotUdeletion mutant in DE719)	no data found	no data found	no data found	no	562	Escherichia coli	no data found	DE719	avian pathogenic causing systemic infections	Birds	8839	Anas platyrhynchos (related: Mallard)	no data found	no data found	no data found	no data found	Component organelle trafficking protein	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation; gene complementation	no data found		RP	25426107	Pubmed	10.3389/fmicb.2014.00588	no data found
Record 4657	PHI:3372	Uniprot	P11437	Genbank	AAA25725	no data found	pPg6L3 	no data found	pPg6L3::Tn5-1 (Tn5 insertional mutagenesis cosmid clone	no data found	no data found	no data found	no	318	Pseudomonas syringae pv. Glycinea	875330	race 4	bacterial blight of soybean	Eudicots	3847	Glycine max (related: Soybean)	Harosoy	no data found	no data found	no data found	Effector	no data found	no data found	no data found	Effector (plant avirulence determinant)	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation; gene complementation	no data found		RP	16593517	Pubmed	no data found	no data found
Record 4658	PHI:3372	Uniprot	P11437	Genbank	AAA25725	no data found	pPg6L3 	no data found	pPg6L3::Tn5-1 (Tn5 insertional mutagenesis cosmid clone	no data found	no data found	no data found	no	318	Pseudomonas syringae pv. Glycinea	875330	race 4	bacterial blight of soybean	Eudicots	3847	Glycine max (related: Soybean)	Peking	no data found	no data found	no data found	Effector	no data found	no data found	no data found	Effector (plant avirulence determinant)	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation; gene complementation	no data found		RP	16593517	Pubmed	no data found	no data found
Record 4659	PHI:3373	Uniprot	I1RYI2	Genbank	ESU16014	PH-1	FgSho1	Chromosome 4	no data found	no data found	FgSte50-Ste11-Ste7	Uniprot:I1RJR9; Uniprot:V6RAJ2; Uniprot:I1RZQ2; 	no	5518	Fusarium graminearum	229533	PH-1	Fusarium head blight	Monocots	4565	Triticum aestivum (related: Bread wheat)	no data found	no data found	no data found	Flowering heads	fungal development and pathogenicity	no data found	no data found	mitogen-activated protein kinase (MAPK) signaling pathway	reduced virulence	no data found	no data found	yes	no data found	no data found	reduced	no data found	reduced	wild type	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation; gene complementation	no data found		RP	25388878	Pubmed	10.1111/nph.13158	no data found
Record 4660	PHI:3374	Uniprot	I1S028	Genbank	ESU16707	PH-1	FgSln1	Chromosome 1	no data found	no data found	no data found	no data found	no	5518	Fusarium graminearum	229533	PH-1	Fusarium head blight	Monocots	4565	Triticum aestivum (related: Bread wheat)	no data found	no data found	no data found	Flowering heads	fungal development and pathogenicity	no data found	no data found	mitogen-activated protein kinase (MAPK) signaling pathway	reduced virulence	no data found	no data found	yes	no data found	no data found	reduced	no data found	reduced	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation; gene complementation	no data found		RP	25388878	Pubmed	10.1111/nph.13158	no data found
Record 4661	PHI:3375	Uniprot	I1RJR9	Genbank	ESU09037	PH-1	FgSte50	Chromosome 2	no data found	no data found	FgSho1	Uniprot: I1RYI2	no	5518	Fusarium graminearum	229533	PH-1	Fusarium head blight	Monocots	4565	Triticum aestivum (related: Bread wheat)	no data found	no data found	no data found	Flowering heads	fungal development and pathogenicity	no data found	no data found	mitogen-activated protein kinase (MAPK) signaling pathway	loss of pathogenicity	no data found	no data found	yes	no data found	no data found	reduced	no data found	reduced	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation; gene complementation	no data found		RP	25388878	Pubmed	10.1111/nph.13158	no data found
Record 4662	PHI:3376	Uniprot	V6RAJ2	Genbank	ESU11451	PH-1	FgSte11	Chromosome 3	no data found	no data found	FgSho1	Uniprot: I1RYI2	no	5518	Fusarium graminearum	229533	PH-1	Fusarium head blight	Monocots	4565	Triticum aestivum (related: Bread wheat)	no data found	no data found	no data found	Flowering heads	fungal development and pathogenicity	no data found	no data found	mitogen-activated protein kinase (MAPK) signaling pathway	reduced virulence	no data found	no data found	no data found	no data found	no data found	reduced	no data found	reduced	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation; gene complementation	no data found		RP	25388878	Pubmed	10.1111/nph.13158	no data found
Record 4663	PHI:3377	Uniprot	I1RZQ2	Genbank	ESU16547	PH-1	FgSte7	Chromosome 1	no data found	no data found	FgSho1	Uniprot: I1RYI2	no	5518	Fusarium graminearum	229533	PH-1	Fusarium head blight	Monocots	4565	Triticum aestivum (related: Bread wheat)	no data found	no data found	no data found	Flowering heads	fungal development and pathogenicity	no data found	no data found	mitogen-activated protein kinase (MAPK) signaling pathway	reduced virulence	no data found	no data found	no data found	no data found	no data found	reduced	no data found	reduced	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation; gene complementation	no data found		RP	25388878	Pubmed	10.1111/nph.13158	no data found
